Date,Open,High,Low,Close,Volume
2006-08-04,1.6777,1.7654,1.6119,1.7380000000000002,9755952.0
2006-08-07,1.7325,1.7380000000000002,1.716,1.7380000000000002,1341347.0
2006-08-08,1.7380000000000002,1.7435,1.7325,1.7435,1238693.0
2006-08-09,1.7380000000000002,1.7545,1.7269999999999999,1.7435,1473083.0
2006-08-10,1.7435,1.749,1.7325,1.7380000000000002,473462.0
2006-08-11,1.7380000000000002,1.7435,1.7325,1.7380000000000002,307184.0
2006-08-14,1.7269999999999999,1.7380000000000002,1.7269999999999999,1.7380000000000002,608710.0
2006-08-16,1.7380000000000002,1.7380000000000002,1.7216,1.7269999999999999,404376.0
2006-08-17,1.7269999999999999,1.7325,1.7269999999999999,1.7269999999999999,464484.0
2006-08-18,1.7216,1.7269999999999999,1.6722,1.7269999999999999,801335.0
2006-08-21,1.7269999999999999,1.7269999999999999,1.716,1.7269999999999999,722099.0
2006-08-22,1.7106,1.7269999999999999,1.7106,1.716,272641.0
2006-08-23,1.7106,1.7269999999999999,1.7051,1.7216,760156.0
2006-08-24,1.716,1.7545,1.716,1.7545,2558183.0
2006-08-25,1.7435,1.7873,1.7435,1.7709,2149514.0
2006-08-28,1.7818,1.8148,1.7818,1.8148,1546464.0
2006-08-29,1.7982,1.9409,1.7982,1.9409,1456299.0
2006-08-30,1.8969999999999998,1.8969999999999998,1.8421,1.8695,147933.0
2006-08-31,1.8969999999999998,1.8969999999999998,1.8477,1.8641,377638.0
2006-09-01,1.886,1.919,1.8641,1.9079,1204539.0
2006-09-04,1.8969999999999998,1.9299,1.8915,1.9299,133295.0
2006-09-05,1.9299,1.9736,1.8969999999999998,1.9736,725612.0
2006-09-06,1.9736,1.9736,1.9464,1.9573,68111.0
2006-09-07,1.9573,1.9573,1.8806,1.9299,92702.0
2006-09-08,1.9299,1.9409,1.9299,1.9299,151640.0
2006-09-11,1.9299,1.9353,1.9299,1.9353,34348.0
2006-09-12,1.9299,1.9464,1.919,1.9244,219167.0
2006-09-13,1.9079,1.9244,1.9079,1.919,207848.0
2006-09-14,1.919,1.919,1.9079,1.919,75332.0
2006-09-15,1.919,1.919,1.919,1.919,78065.0
2006-09-18,1.919,1.919,1.9079,1.9079,6637.0
2006-09-19,1.919,1.919,1.8806,1.9025,219752.0
2006-09-20,1.9025,1.9025,1.8477,1.8641,196918.0
2006-09-21,1.8641,1.8641,1.7929,1.8641,268346.0
2006-09-22,1.8641,1.8641,1.7982,1.8587,36105.0
2006-09-25,1.8421,1.8531,1.8421,1.8531,34543.0
2006-09-26,1.8531,1.8531,1.8421,1.8421,60890.0
2006-09-27,1.8367,1.8531,1.8201,1.8477,1556026.0
2006-09-28,1.8421,1.8477,1.8421,1.8477,7415.0
2006-09-29,1.8695,1.8915,1.8477,1.8915,97385.0
2006-10-02,1.8969999999999998,1.919,1.8421,1.8421,305232.0
2006-10-03,1.8367,1.8695,1.8367,1.8421,447896.0
2006-10-04,1.8969999999999998,1.8969999999999998,1.8367,1.8641,241415.0
2006-10-05,1.8969999999999998,1.8969999999999998,1.8421,1.886,48206.0
2006-10-06,1.8915,1.9409,1.8421,1.9353,898331.0
2006-10-09,1.9409,1.9464,1.8969999999999998,1.9244,751373.0
2006-10-10,1.8969999999999998,1.9244,1.8969999999999998,1.9244,305232.0
2006-10-11,1.8969999999999998,1.9409,1.8969999999999998,1.9409,63622.0
2006-10-12,1.9409,1.9464,1.9299,1.9464,1306024.0
2006-10-13,1.9464,1.9847,1.9464,1.9847,914917.0
2006-10-16,1.9847,1.9902,1.9409,1.9847,358122.0
2006-10-17,1.9573,2.0122,1.9464,2.0122,164131.0
2006-10-18,1.9683,2.0342,1.9683,2.0342,360463.0
2006-10-19,2.0342,2.0342,1.9902,1.9956,77286.0
2006-10-20,2.0122,2.0285,1.9956,2.0176,88994.0
2006-10-23,1.9956,2.0342,1.9956,2.0012,3047650.0
2006-10-24,1.9628,2.0012,1.9628,1.9956,73575.0
2006-10-25,1.9299,1.9956,1.9299,1.9736,301915.0
2006-10-26,1.9518,1.9793,1.9299,1.9793,35715.0
2006-10-27,2.0012,2.0012,1.8969999999999998,1.9464,104802.0
2006-10-30,1.9736,1.9902,1.9353,1.9736,179940.0
2006-10-31,1.9902,1.9956,1.9353,1.9683,266202.0
2006-11-02,1.9683,1.9902,1.9464,1.9736,145396.0
2006-11-03,1.9464,1.9902,1.9464,1.9902,97581.0
2006-11-06,1.9956,1.9956,1.9736,1.9736,54645.0
2006-11-07,1.9736,1.9956,1.9736,1.9793,148909.0
2006-11-08,1.9793,1.9793,1.9518,1.9793,203163.0
2006-11-09,1.9956,1.9956,1.9573,1.9793,119048.0
2006-11-10,1.9628,1.9793,1.9464,1.9793,171352.0
2006-11-13,1.9793,1.9793,1.8969999999999998,1.9573,216045.0
2006-11-14,1.9847,1.9847,1.9244,1.9464,446139.0
2006-11-15,1.9244,1.9299,1.8477,1.9299,111828.0
2006-11-16,1.8587,1.9244,1.8531,1.886,185209.0
2006-11-17,1.8695,1.919,1.8367,1.8969999999999998,409060.0
2006-11-20,1.9025,1.9025,1.7599,1.8421,244343.0
2006-11-21,1.8258,1.8969999999999998,1.7982,1.8531,2607364.0
2006-11-22,1.8969999999999998,1.9353,1.8367,1.9299,1902828.0
2006-11-23,1.9409,1.9573,1.919,1.9409,121586.0
2006-11-24,1.9409,1.9409,1.9025,1.9409,339192.0
2006-11-27,1.9353,1.9409,1.8751,1.9353,44693.0
2006-11-28,1.9353,1.9353,1.8751,1.8915,81382.0
2006-11-29,1.9134,1.9134,1.8915,1.9134,59914.0
2006-11-30,1.9134,1.9244,1.8695,1.919,2011729.0
2006-12-01,1.9244,1.9409,1.886,1.9409,344851.0
2006-12-04,1.9025,1.9409,1.8969999999999998,1.9409,78065.0
2006-12-05,1.9464,1.9464,1.9134,1.9299,65574.0
2006-12-06,1.8915,1.9793,1.8915,1.9793,412182.0
2006-12-07,1.9902,1.9902,1.9079,1.9464,109680.0
2006-12-08,1.8969999999999998,1.9464,1.8969999999999998,1.9464,62452.0
2006-12-11,1.9736,1.9736,1.9134,1.9134,25761.0
2006-12-12,1.9628,1.9628,1.9134,1.9573,546062.0
2006-12-13,1.9736,1.9956,1.919,1.9902,277910.0
2006-12-14,1.9902,1.9956,1.9573,1.9736,67722.0
2006-12-15,1.9628,1.9902,1.9353,1.9518,874130.0
2006-12-18,1.9464,2.0342,1.9464,2.0122,4149924.0
2006-12-19,2.0285,2.0505,1.9956,2.0231,2177812.0
2006-12-20,2.0012,2.0176,1.9793,2.0012,8253400.0
2006-12-21,2.0122,2.0122,1.9793,1.9847,38252.0
2006-12-22,1.9847,2.0231,1.9847,1.9956,132710.0
2006-12-27,2.0012,2.1766,2.0012,2.1657,4354063.0
2006-12-28,2.1437,2.193,2.0779,2.0944,1113983.0
2006-12-29,2.1108,2.1272,2.0614,2.0614,102654.0
2007-01-02,2.0669,2.1218,2.0669,2.0669,49376.0
2007-01-03,2.0669,2.1547,2.0669,2.1547,502736.0
2007-01-04,2.1491,2.1711,2.0888,2.1491,74553.0
2007-01-05,2.1491,2.1491,2.0944,2.0999,209409.0
2007-01-08,2.0999,2.1437,2.0999,2.1272,47230.0
2007-01-09,2.1491,2.1491,2.0999,2.1327,134076.0
2007-01-10,2.1491,2.1491,2.0944,2.0944,55621.0
2007-01-11,2.1272,2.1491,2.1272,2.1491,66160.0
2007-01-12,2.1547,2.2698,2.1491,2.2533,297037.0
2007-01-15,2.2533,2.4014,2.2423,2.3301,95240.0
2007-01-16,2.3575,2.3904,2.3412,2.3739,67722.0
2007-01-17,2.385,2.3904,2.3301,2.3739,61281.0
2007-01-18,2.3739,2.4343,2.3739,2.4343,192040.0
2007-01-19,2.4343,2.4562,2.385,2.4288,129587.0
2007-01-22,2.4453,2.4617,2.204,2.3795,107145.0
2007-01-23,2.4178,2.4288,2.4069,2.4178,574361.0
2007-01-24,2.4288,2.5111,2.4178,2.5111,19373142.0
2007-01-25,2.6371,2.6536,2.533,2.6043,44693.0
2007-01-26,2.6262,2.6262,2.5111,2.6043,1309731.0
2007-01-29,2.5987,2.6371,2.533,2.6262,4884319.0
2007-01-30,2.6371,2.6755,2.6097,2.6262,28103.0
2007-01-31,2.6755,2.6755,2.5714,2.6043,2039637.0
2007-02-01,2.6536,2.659,2.5878,2.6371,159448.0
2007-02-02,2.659,2.6701,2.5878,2.6701,202968.0
2007-02-05,2.6646,2.7687,2.659,2.7468,92507.0
2007-02-06,2.7468,2.7468,2.681,2.6974,43131.0
2007-02-07,2.7139,2.7139,2.6316,2.6701,48596.0
2007-02-08,2.6646,2.6646,2.5878,2.6207,4171003.0
2007-02-09,2.4617,2.6151,2.4617,2.6097,76895.0
2007-02-12,2.5111,2.5768,2.4672,2.5604,2603461.0
2007-02-13,2.5604,2.5933,2.5385,2.5878,1944398.0
2007-02-14,2.6371,2.6646,2.5549,2.5549,34153.0
2007-02-15,2.5495,2.6207,2.5495,2.6207,177012.0
2007-02-16,2.5439,2.6316,2.5439,2.6316,39227.0
2007-02-19,2.6316,2.6646,2.5878,2.6316,14439.0
2007-02-20,2.6316,2.6316,2.5824,2.6207,438139.0
2007-02-21,2.6646,2.6646,2.5933,2.5933,7807.0
2007-02-22,2.5714,2.6316,2.5604,2.5604,109485.0
2007-02-23,2.5439,2.6097,2.4727,2.5604,46839.0
2007-02-26,2.5987,2.6316,2.5604,2.5933,92702.0
2007-02-27,2.5878,2.6371,2.4836,2.4836,113777.0
2007-02-28,2.3082,2.5166,2.2533,2.5166,76895.0
2007-03-01,2.5549,2.5549,2.4672,2.4672,1998849.0
2007-03-02,2.4617,2.4836,2.4343,2.4617,28687.0
2007-03-05,2.4507,2.4617,2.3795,2.4562,8197.0
2007-03-06,2.4178,2.4507,2.3137,2.4507,172719.0
2007-03-07,2.4507,2.5385,2.4343,2.5055,80602.0
2007-03-08,2.5385,2.5604,2.5111,2.5604,133686.0
2007-03-09,2.6262,2.6262,2.5549,2.5714,45668.0
2007-03-12,2.6316,2.6316,2.5714,2.5768,52107.0
2007-03-13,2.4946,2.5604,2.4672,2.4672,80212.0
2007-03-14,2.4123,2.5604,2.3739,2.5604,168620.0
2007-03-15,2.4891,2.5878,2.4891,2.5878,182476.0
2007-03-16,2.6097,2.659,2.5604,2.659,93288.0
2007-03-19,2.6371,2.6646,2.5658,2.6371,114167.0
2007-03-20,2.6262,2.7468,2.6043,2.7139,143249.0
2007-03-21,2.7139,2.7139,2.6371,2.6701,70649.0
2007-03-22,2.659,2.7522,2.659,2.7522,198090.0
2007-03-23,2.7139,2.988,2.6974,2.988,317333.0
2007-03-26,2.9441,3.0757,2.8729,3.0648,219752.0
2007-03-27,3.0648,3.2292,2.9771,3.1361,166279.0
2007-03-28,3.1361,3.158,3.0099,3.1306,316942.0
2007-03-29,3.1744,3.1744,3.0484,3.147,1749042.0
2007-03-30,3.0812,3.147,3.0209,3.1416,113192.0
2007-04-02,2.9771,3.1087,2.9771,3.1087,104021.0
2007-04-03,3.0976,3.0976,3.0428,3.0976,47814.0
2007-04-04,3.0538,3.0976,2.9989999999999997,3.0757,177012.0
2007-04-05,3.0209,3.0757,3.0155,3.0648,106948.0
2007-04-10,3.0099,3.158,2.9771,3.1526,223265.0
2007-04-11,3.1526,3.1635,3.0868,3.1416,261516.0
2007-04-12,3.1251,3.1635,3.0484,3.147,51523.0
2007-04-13,3.147,3.2183,3.0757,3.2183,209605.0
2007-04-16,3.2183,3.3827,3.2183,3.3280000000000003,435991.0
2007-04-17,3.2786,3.3993,3.2786,3.3993,94653.0
