Date,Open,High,Low,Close,Volume
2004-09-30,32.486,32.698,30.555999999999997,32.126999999999995,48571.0
2004-10-01,32.126999999999995,32.698,32.126999999999995,32.346,15927.0
2004-10-04,32.698,33.131,32.698,32.844,10516.0
2004-10-05,32.844,32.91,32.844,32.844,10919.0
2004-10-06,32.559,32.773,32.486,32.773,1288.0
2004-10-07,32.486,32.698,32.486,32.698,2227.0
2004-10-08,32.126999999999995,32.559,32.126999999999995,32.559,736.0
2004-10-11,32.126999999999995,32.126999999999995,31.054000000000002,31.986,2207.0
2004-10-12,31.275,31.415,30.703000000000003,30.703000000000003,680.0
2004-10-13,30.988000000000003,30.988000000000003,30.840999999999998,30.840999999999998,1053.0
2004-10-14,30.916,30.916,30.916,30.916,701.0
2004-10-15,30.344,30.988000000000003,30.344,30.988000000000003,27.0
2004-10-18,30.703000000000003,30.776,29.984,30.776,822.0
2004-10-20,29.631,29.984,29.631,29.984,1523.0
2004-10-21,29.984,30.916,29.984,30.916,876.0
2004-10-22,29.557,29.557,29.484,29.484,1072.0
2004-10-25,30.555999999999997,30.555999999999997,29.272,29.272,3124.0
2004-10-26,29.272,31.773000000000003,28.912,31.773000000000003,879.0
2004-10-27,31.7,31.7,29.705,31.486,14913.0
2004-10-28,31.275,31.275,31.275,31.275,1.0
2004-10-29,31.415,31.415,31.342,31.342,10.0
2004-11-02,31.56,31.56,30.344,31.415,1029.0
2004-11-03,31.415,31.415,30.203000000000003,31.415,1543.0
2004-11-04,31.275,31.342,30.416999999999998,30.416999999999998,2004.0
2004-11-05,30.416999999999998,30.776,30.416999999999998,30.489,272.0
2004-11-08,30.058000000000003,31.201,29.984,31.201,910.0
2004-11-10,31.128,31.128,30.131,31.054000000000002,1693.0
2004-11-12,30.344,31.201,30.27,31.201,1120.0
2004-11-15,30.703000000000003,31.201,30.416999999999998,31.201,923.0
2004-11-16,30.629,30.629,30.416999999999998,30.629,1025.0
2004-11-17,30.703000000000003,30.776,30.703000000000003,30.776,1051.0
2004-11-18,30.629,30.703000000000003,30.629,30.703000000000003,1117.0
2004-11-19,30.703000000000003,30.703000000000003,30.344,30.344,2093.0
2004-11-22,31.054000000000002,31.054000000000002,30.840999999999998,30.840999999999998,143.0
2004-11-23,28.912,29.984,28.912,29.916999999999998,4129.0
2004-11-24,29.058000000000003,29.984,28.912,29.984,3107.0
2004-11-25,29.984,29.984,29.984,29.984,10.0
2004-11-26,28.912,29.772,28.912,29.772,3380.0
2004-11-29,29.916999999999998,30.131,29.058000000000003,30.131,3115.0
2004-12-01,29.984,29.984,29.631,29.984,5911.0
2004-12-02,29.984,30.131,29.984,30.131,2976.0
2004-12-03,29.984,29.984,29.272,29.984,2690.0
2004-12-06,29.772,29.772,29.772,29.772,56.0
2004-12-07,28.986,29.984,28.986,29.984,2434.0
2004-12-08,29.916999999999998,29.984,29.844,29.984,1549.0
2004-12-09,29.772,30.416999999999998,29.631,30.27,2153.0
2004-12-13,29.984,29.984,29.984,29.984,211.0
2004-12-14,29.345,30.27,29.345,30.27,1432.0
2004-12-15,29.418000000000003,29.984,29.418000000000003,29.984,723.0
2004-12-16,29.984,30.203000000000003,29.984,30.203000000000003,1743.0
2004-12-17,29.705,30.203000000000003,29.631,30.203000000000003,774.0
2004-12-20,29.631,29.984,29.631,29.984,895.0
2004-12-21,29.984,29.984,29.984,29.984,5043.0
2004-12-22,29.916999999999998,29.916999999999998,29.916999999999998,29.916999999999998,59.0
2004-12-23,29.345,29.916999999999998,29.345,29.916999999999998,758.0
2004-12-24,29.916999999999998,29.984,29.916999999999998,29.984,1398.0
2004-12-27,29.984,29.984,29.705,29.705,121.0
2004-12-28,29.418000000000003,29.418000000000003,29.345,29.345,1518.0
2004-12-29,29.272,30.131,29.272,29.984,2902.0
2004-12-30,29.058000000000003,30.703000000000003,29.058000000000003,30.703000000000003,3064.0
2004-12-31,30.629,30.629,30.344,30.344,340.0
2005-01-03,31.054000000000002,31.054000000000002,30.344,30.344,138.0
2005-01-04,29.984,30.776,29.984,30.776,1541.0
2005-01-10,30.058000000000003,30.629,30.058000000000003,30.344,2879.0
2005-01-11,29.631,30.489,29.631,30.489,764.0
2005-01-12,29.631,30.489,29.631,30.489,836.0
2005-01-13,30.344,30.344,30.344,30.344,4283.0
2005-01-14,29.984,30.27,29.984,30.27,42718.0
2005-01-18,29.705,29.916999999999998,29.557,29.916999999999998,241.0
2005-01-19,29.772,30.131,29.772,30.131,772.0
2005-01-20,29.916999999999998,30.131,29.418000000000003,30.131,1863.0
2005-01-21,29.418000000000003,30.058000000000003,29.345,29.345,1117.0
2005-01-24,29.345,30.058000000000003,27.849,30.058000000000003,4286.0
2005-01-25,29.131999999999998,30.489,29.131999999999998,30.489,1000.0
2005-01-27,29.557,29.984,29.484,29.984,797.0
2005-01-28,29.631,29.631,29.557,29.557,82.0
2005-01-31,28.845,30.058000000000003,28.845,30.058000000000003,12075.0
2005-02-02,29.131999999999998,29.844,29.131999999999998,29.844,114.0
2005-02-03,29.272,29.916999999999998,29.272,29.631,76.0
2005-02-04,29.844,29.984,29.844,29.984,1344.0
2005-02-07,29.272,29.984,29.272,29.418000000000003,1533.0
2005-02-08,29.418000000000003,29.916999999999998,29.418000000000003,29.916999999999998,213.0
2005-02-09,29.345,29.345,29.272,29.272,386.0
2005-02-10,28.346999999999998,29.844,28.346999999999998,29.844,888.0
2005-02-11,29.631,30.203000000000003,29.345,30.203000000000003,6209.0
2005-02-14,30.555999999999997,31.342,29.772,31.342,6275.0
2005-02-15,31.342,31.342,30.416999999999998,31.275,921.0
2005-02-16,30.840999999999998,31.054000000000002,30.555999999999997,31.054000000000002,5324.0
2005-02-18,30.27,30.703000000000003,30.203000000000003,30.703000000000003,1687.0
2005-02-21,30.058000000000003,30.416999999999998,30.058000000000003,30.416999999999998,114.0
2005-02-22,30.27,30.344,30.27,30.27,1539.0
2005-02-23,30.27,30.344,30.058000000000003,30.27,822.0
2005-02-24,29.984,29.984,29.916999999999998,29.984,752.0
2005-02-25,29.984,29.984,29.984,29.984,350.0
2005-02-28,29.418000000000003,29.418000000000003,29.418000000000003,29.418000000000003,33.0
2005-03-01,29.916999999999998,30.344,29.345,30.344,1334.0
2005-03-02,29.484,30.344,29.484,30.344,762.0
2005-03-03,30.344,30.555999999999997,29.631,30.555999999999997,1004.0
2005-03-04,29.984,30.344,29.984,29.984,818.0
2005-03-07,30.416999999999998,30.416999999999998,30.416999999999998,30.416999999999998,139.0
2005-03-08,29.484,30.489,29.484,30.489,264.0
2005-03-10,30.344,30.344,29.772,30.058000000000003,122.0
2005-03-11,30.344,30.344,30.344,30.344,65.0
2005-03-15,29.557,30.203000000000003,29.557,30.058000000000003,302.0
2005-03-16,29.557,29.984,29.058000000000003,29.844,2766.0
2005-03-17,29.631,29.984,29.631,29.984,783.0
2005-03-21,29.984,29.984,29.272,29.272,524.0
2005-03-22,29.272,29.984,29.272,29.984,106.0
2005-03-23,29.272,29.916999999999998,29.131999999999998,29.916999999999998,460.0
2005-03-29,28.986,29.984,28.633000000000003,29.984,2080.0
2005-03-30,29.844,29.984,29.844,29.984,3361.0
2005-03-31,29.984,29.984,29.272,29.984,3154.0
2005-04-01,29.916999999999998,29.916999999999998,29.916999999999998,29.916999999999998,716.0
2005-04-04,29.631,29.916999999999998,29.631,29.916999999999998,192.0
2005-04-05,29.418000000000003,29.916999999999998,29.418000000000003,29.916999999999998,140.0
2005-04-06,29.484,29.916999999999998,29.484,29.916999999999998,113.0
2005-04-07,29.984,29.984,29.984,29.984,123.0
2005-04-13,29.484,29.984,29.418000000000003,29.418000000000003,267.0
2005-04-14,29.418000000000003,29.418000000000003,29.418000000000003,29.418000000000003,148.0
2005-04-18,29.844,29.844,29.844,29.844,71.0
2005-04-22,29.272,29.272,29.272,29.272,25.0
2005-04-25,29.272,29.557,29.272,29.557,46.0
2005-04-26,28.061999999999998,29.557,28.061999999999998,29.557,471.0
2005-04-29,28.7,29.705,28.346999999999998,29.705,1005.0
2005-05-05,28.413,29.272,27.988000000000003,28.061999999999998,1871.0
2005-05-06,29.272,29.418000000000003,27.129,27.849,720.0
2005-05-11,27.129,27.129,27.129,27.129,3.0
2005-05-12,27.849,27.849,27.563000000000002,27.563000000000002,13915.0
2005-05-16,27.201999999999998,27.201999999999998,27.201999999999998,27.201999999999998,5603.0
2005-05-17,27.849,28.561,26.205,27.488000000000003,6531.0
2005-05-18,27.129,27.129,26.842,27.129,59.0
2005-05-19,28.129,28.201,25.706999999999997,27.055999999999997,569.0
2005-05-20,25.846,26.557,25.487,26.557,5941.0
2005-05-23,26.058000000000003,26.418000000000003,25.986,26.418000000000003,335.0
2005-05-24,26.631,27.275,25.846,26.778000000000002,143.0
2005-05-25,26.778000000000002,26.778000000000002,26.058000000000003,26.058000000000003,1119.0
2005-05-27,26.916999999999998,26.916999999999998,26.916999999999998,26.916999999999998,71.0
2005-05-30,27.055999999999997,27.055999999999997,26.058000000000003,26.704,224.0
2005-05-31,25.92,26.205,25.92,25.986,924.0
2005-06-01,25.706999999999997,25.986,25.706999999999997,25.986,31.0
2005-06-03,25.986,25.986,25.986,25.986,407.0
2005-06-06,25.986,25.986,25.986,25.986,71.0
2005-06-07,25.346999999999998,25.421,25.346999999999998,25.346999999999998,6230.0
2005-06-08,25.346999999999998,25.421,24.635,25.134,1160.0
2005-06-13,25.134,25.773000000000003,25.134,25.773000000000003,43.0
2005-06-14,24.415,25.633000000000003,24.415,24.635,33.0
2005-06-15,25.633000000000003,25.986,23.631,24.921,383.0
2005-06-16,25.633000000000003,25.633000000000003,25.633000000000003,25.633000000000003,10.0
2005-06-17,25.56,25.633000000000003,24.987,25.274,463.0
2005-06-20,25.134,25.134,22.919,24.561999999999998,2902.0
2005-06-21,24.846,24.921,24.063000000000002,24.063000000000002,72.0
2005-06-22,23.851,24.776,22.919,24.776,1387.0
2005-06-23,23.566,24.776,23.566,24.063000000000002,238.0
2005-06-24,23.703000000000003,25.421,23.566,25.274,1416.0
2005-06-27,25.56,25.56,24.846,25.346999999999998,44.0
2005-06-28,24.846,25.487,24.846,25.487,133.0
2005-06-29,24.776,25.421,24.776,25.421,142.0
2005-06-30,24.846,25.421,24.701,25.421,359.0
2005-07-01,25.346999999999998,25.346999999999998,25.346999999999998,25.346999999999998,9.0
2005-07-04,24.987,26.058000000000003,24.987,26.058000000000003,1441.0
2005-07-05,25.633000000000003,25.633000000000003,25.633000000000003,25.633000000000003,7.0
2005-07-06,25.061,25.633000000000003,24.987,25.633000000000003,301.0
2005-07-07,25.633000000000003,25.633000000000003,25.633000000000003,25.633000000000003,35.0
2005-07-08,25.061,25.56,25.061,25.56,22598.0
2005-07-11,24.635,25.346999999999998,24.635,25.346999999999998,182.0
2005-07-12,24.561999999999998,24.561999999999998,24.561999999999998,24.561999999999998,139.0
2005-07-13,25.346999999999998,25.346999999999998,25.346999999999998,25.346999999999998,28.0
2005-07-14,25.346999999999998,25.346999999999998,25.346999999999998,25.346999999999998,61.0
2005-07-15,25.346999999999998,25.421,25.346999999999998,25.421,39.0
2005-07-18,24.561999999999998,24.561999999999998,24.561999999999998,24.561999999999998,71.0
2005-07-19,25.346999999999998,25.421,22.991999999999997,24.415,2028.0
2005-07-20,24.987,25.061,24.201999999999998,24.921,2619.0
2005-07-21,24.13,24.488000000000003,24.13,24.488000000000003,431.0
2005-07-22,24.276999999999997,24.349,24.063000000000002,24.063000000000002,14762.0
2005-07-25,23.916,23.989,23.916,23.989,196.0
2005-07-26,23.343000000000004,23.851,22.845,23.851,1568.0
2005-07-27,23.205,23.566,22.493000000000002,23.418000000000003,3579.0
2005-07-28,22.56,23.058000000000003,22.56,23.058000000000003,9731.0
2005-07-29,22.991999999999997,24.276999999999997,22.991999999999997,24.276999999999997,8804.0
2005-08-01,25.2,25.2,24.635,24.987,350.0
2005-08-02,24.635,24.921,24.635,24.921,6.0
2005-08-03,24.846,26.058000000000003,24.846,25.706999999999997,2011.0
2005-08-04,26.058000000000003,27.129,25.56,27.055999999999997,2715.0
2005-08-05,27.343000000000004,27.701,27.275,27.488000000000003,2619.0
2005-08-08,26.704,29.631,26.704,29.631,1454.0
2005-08-09,28.061999999999998,28.061999999999998,27.563000000000002,27.849,2109.0
2005-08-10,27.849,28.561,27.849,28.561,3166.0
2005-08-11,27.701,28.129,27.563000000000002,28.129,939.0
2005-08-12,27.63,27.776,27.63,27.701,1043.0
2005-08-16,27.275,27.275,27.129,27.129,1632.0
2005-08-17,26.842,26.842,26.778000000000002,26.778000000000002,715.0
2005-08-18,26.491,26.778000000000002,26.491,26.778000000000002,700.0
2005-08-19,26.272,26.778000000000002,26.205,26.418000000000003,430.0
2005-08-22,26.418000000000003,26.991,26.418000000000003,26.991,148.0
2005-08-23,26.991,27.488000000000003,26.991,27.488000000000003,211.0
2005-08-24,27.488000000000003,28.129,27.488000000000003,28.129,6143.0
2005-08-25,27.849,27.849,27.849,27.849,9527.0
2005-08-26,28.346999999999998,28.561,28.346999999999998,28.561,350.0
2005-08-29,27.488000000000003,28.486,27.488000000000003,28.486,216.0
2005-08-30,27.914,27.914,27.849,27.849,7030.0
2005-08-31,28.201,28.201,27.849,28.201,4001.0
2005-09-01,27.701,27.701,27.416999999999998,27.701,5091.0
2005-09-02,27.701,27.701,27.701,27.701,419.0
2005-09-05,28.201,28.561,27.701,28.129,134659.0
2005-09-06,28.561,29.198,28.129,29.198,3164.0
2005-09-07,29.131999999999998,29.272,29.058000000000003,29.058000000000003,38834.0
2005-09-08,29.058000000000003,29.631,29.058000000000003,29.631,7313.0
2005-09-09,29.631,29.916999999999998,29.272,29.631,633.0
2005-09-12,29.272,29.984,28.7,29.916999999999998,417.0
2005-09-13,29.631,29.631,29.557,29.557,11334.0
